,AR_1yr,AR_15d,AR_sigma_1yr,AR_delta
2005-09-23,0.7439987022147094,0.7315984079387654,0.014635562535860852,-0.8472714489491024
2005-09-26,0.7438063939514045,0.7317592532249803,0.01447307805012103,-0.8323827650693466
2005-09-27,0.7436140856880997,0.7319200985111952,0.014306153435896207,-0.8174096013511644
2005-09-28,0.7434217774247948,0.7319200985111952,0.014134631385381893,-0.8137233013019808
2005-09-29,0.7432294691614899,0.7319200985111952,0.0139583424177998,-0.8102230416609414
2005-09-30,0.743037160898185,0.7319200985111952,0.01377710354491044,-0.8069230481392885
2005-10-03,0.7428448526348802,0.7319200985111952,0.013590716739912094,-0.8038394392844692
2005-10-04,0.7426525443715752,0.7319200985111952,0.013398967173053979,-0.8009905332079276
2005-10-05,0.7424602361082705,0.7319200985111952,0.013201621168907164,-0.7983972166918194
2005-10-06,0.7422815429373465,0.731819831532674,0.013057318665175162,-0.8012143743243862
2005-10-07,0.7421028497664227,0.7317195645541529,0.012908920289071058,-0.8043496264409133
2005-10-10,0.7419241565954989,0.7316192975756318,0.0127562830951776,-0.807826146768628
2005-10-11,0.7417454634245749,0.7315190305971107,0.012599253027386266,-0.8116697716313552
2005-10-12,0.7415667702536511,0.7314187636185896,0.012437663701875643,-0.815909392495569
2005-10-13,0.7413880770827272,0.7313184966400683,0.012271335010620178,-0.8205774216044346
2005-10-14,0.7412093839118034,0.7312182296615473,0.012100071511931444,-0.8257103472821775
2005-10-17,0.7410306907408796,0.7311179626830262,0.011923660566868803,-0.8313493999818287
2005-10-18,0.7408519975699558,0.731017695704505,0.011741870170590966,-0.8375413560679659
2005-10-19,0.7406733043990319,0.730917428725984,0.011554446415176738,-0.8443395142006631
2005-10-20,0.740494611228108,0.7308171617474628,0.011361110504190685,-0.8518048897663261
2005-10-21,0.7403159180571842,0.7307168947689416,0.011161555218012318,-0.8600076871681689
2005-10-24,0.7401372248862603,0.7306166277904205,0.010955440700862235,-0.86902912952562
2005-10-25,0.7399585317153365,0.7305163608118994,0.010742389402946834,-0.8789637527798956
2005-10-26,0.7397798385444128,0.7304160938333782,0.010521979960446836,-0.8899223098916516
2005-10-27,0.7396011453734888,0.7304160938333782,0.01029373972667902,-0.8922949077782643
2005-10-28,0.739422452202565,0.7304160938333782,0.010057135571435822,-0.8955192365872545
2005-10-31,0.7392437590316411,0.7304160938333782,0.009811562429752679,-0.8997206368981291
2005-11-01,0.7390650658607172,0.7304160938333782,0.009556328886800287,-0.9050517337557694
2005-11-02,0.7388863726897934,0.7304160938333782,0.009290638801585047,-0.9117003725265986
2005-11-03,0.7387076795188696,0.7304160938333782,0.00901356754894567,-0.9199005433160874
2005-11-04,0.7386179297048068,0.7306956508038475,0.00894074494337645,-0.8860871159095478
2005-11-07,0.7385281798907438,0.7309752077743169,0.008866412244186994,-0.8518634040932173
2005-11-08,0.738438430076681,0.7312547647447861,0.008790531143422386,-0.8172049236490231
2005-11-09,0.738348680262618,0.7315343217152553,0.008713061186594585,-0.7820854693235548
2005-11-10,0.7382589304485551,0.7318138786857246,0.008633959604807956,-0.7464769419631605
2005-11-11,0.7381691806344922,0.7320934356561939,0.008553181129370665,-0.7103491538878907
2005-11-14,0.7380794308204294,0.7323729926266632,0.008470677786602538,-0.6736696091535453
2005-11-15,0.7379896810063665,0.7326525495971324,0.00838639867018694,-0.6364032547376044
2005-11-16,0.7378999311923036,0.7329321065676017,0.008300289687983018,-0.5985121979410214
2005-11-17,0.7378101813782407,0.7332116635380711,0.008212293279700472,-0.5599553843914044
2005-11-18,0.7377204315641778,0.7334912205085403,0.00812234810122308,-0.5206882299221584
2005-11-21,0.7376306817501148,0.7337707774790095,0.008030388670626297,-0.4806621982350746
2005-11-22,0.737540931936052,0.734050334449479,0.007936344970038573,-0.43982431456177273
2005-11-23,0.7374511821219891,0.7343298914199482,0.007840141996408121,-0.3981166034328091
2005-11-25,0.7373614323079264,0.7346094483904174,0.007741699252908267,-0.35547543602590265
2005-11-28,0.7372716824938634,0.7346094483904174,0.007640930171083286,-0.3484175412989776
2005-11-29,0.7371819326798006,0.7346094483904174,0.007537741451821869,-0.34128051563262385
2005-11-30,0.7370921828657376,0.7346094483904174,0.007432032310741712,-0.3340586223948263
2005-12-01,0.7370024330516747,0.7346094483904174,0.007323693610437037,-0.3267455997677186
2005-12-02,0.7369126832376118,0.7346094483904174,0.007212606858096187,-0.31933458907565726
2005-12-05,0.7368229334235489,0.7346094483904174,0.007098643041991081,-0.3118180503003011
2005-12-06,0.7367656857112873,0.7346747805685881,0.007049827347451167,-0.2965895531406339
2005-12-07,0.7367084379990256,0.7347401127467591,0.007000201247468907,-0.2811812378934434
2005-12-08,0.7366511902867638,0.7348054449249299,0.006949747381465967,-0.26558452567013563
2005-12-09,0.7365939425745023,0.7348707771031008,0.006898447587120875,-0.2497903259595073
2005-12-12,0.7365366948622406,0.7349361092812716,0.006846282848615553,-0.23378899416822244
2005-12-13,0.7364794471499789,0.7350014414594425,0.006793233240451421,-0.21757028475563575
2005-12-14,0.7364221994377173,0.7350667736376132,0.006739277866361771,-0.20112329940712068
2005-12-15,0.7363649517254556,0.7351321058157841,0.006684394792786115,-0.18443642960794818
2005-12-16,0.7363077040131939,0.735197437993955,0.006628560976301835,-0.16749729288276793
2005-12-19,0.7362504563009321,0.7352627701721258,0.006571752184327241,-0.1502926618507903
2005-12-20,0.7361932085886705,0.7353281023502966,0.006513942908316062,-0.13280838511334644
2005-12-21,0.736135960876409,0.7353934345284673,0.006455106268554014,-0.11502929882950283
2005-12-22,0.7360787131641472,0.7354587667066382,0.006395213909540669,-0.09693912764733223
2005-12-23,0.7360214654518855,0.7355240988848091,0.006334235884790879,-0.07852037343141362
2005-12-27,0.7359642177396238,0.7355894310629799,0.006272140529715153,-0.05975418995609529
2005-12-28,0.7359069700273622,0.7355894310629799,0.006208894321032641,-0.05114259447234961
2005-12-29,0.7358497223151005,0.7355894310629799,0.006144461720927247,-0.04236192915549489
2005-12-30,0.7357924746028388,0.7355894310629799,0.006078805003868935,-0.0334018840429433
2006-01-03,0.7357352268905771,0.7355894310629799,0.006011884063678931,-0.024251270658735613
2006-01-04,0.7356779791783153,0.7355894310629799,0.005943656198006774,-0.014897920132918258
2006-01-05,0.7356207314660539,0.7355894310629799,0.005874075866893864,-0.00532856636230785
2006-01-06,0.7355719500214669,0.7356111122630767,0.005819925496309789,0.006728993633106839
2006-01-09,0.73552316857688,0.7356327934631736,0.005764852127791892,0.019016079487107845
2006-01-10,0.7354743871322931,0.7356544746632704,0.005708829048776533,0.03154544118218217
2006-01-11,0.7354256056877062,0.7356761558633674,0.0056518280176541934,0.044330820909376394
2006-01-12,0.7353768242431193,0.7356978370634641,0.005593819138501458,0.05738705746407068
2006-01-13,0.7353280427985324,0.7357195182635611,0.005534770722218541,0.07073020449739505
2006-01-17,0.7352792613539454,0.7357411994636578,0.0054746491322209875,0.08437766486141901
2006-01-18,0.7352304799093585,0.7357628806637547,0.005413418612528184,0.09834834371834361
2006-01-19,0.7351816984647717,0.7357845618638515,0.005351041095725508,0.1126628236066932
2006-01-20,0.7351329170201848,0.7358062430639484,0.005287475987837488,0.12734356530647054
2006-01-23,0.7350841355755978,0.7358279242640452,0.0052226799266191755,0.14241513914272327
2006-01-24,0.735035354131011,0.7358496054641421,0.005156606509129996,0.15790449236130583
2006-01-25,0.734986572686424,0.7358712866642388,0.005089205983670823,0.17384125945256504
2006-01-26,0.7349377912418372,0.7358929678643358,0.00502042490020497,0.19025812386110136
2006-01-27,0.7348890097972502,0.7359146490644326,0.004950205712200591,0.20719124149820659
2006-01-30,0.7348402283526634,0.7359146490644326,0.0048784863213651355,0.22023649160679964
2006-01-31,0.7347914469080763,0.7359146490644326,0.004805199554912178,0.23374724473369654
2006-02-01,0.7347426654634895,0.7359146490644326,0.004730272562701622,0.24776238269739373
2006-02-02,0.7346938840189026,0.7359146490644326,0.0046536261186848095,0.26232555310546624
2006-02-03,0.7346451025743156,0.7359146490644326,0.004575173807376199,0.2774859586908417
2006-02-06,0.7345963211297287,0.7359146490644326,0.004494821071303628,0.29329931354120053
2006-02-07,0.7345659584974391,0.7359259320520277,0.004458537434797646,0.30502683323333696
2006-02-08,0.7345355958651494,0.7359372150396227,0.004421746773316755,0.3169831395437396
2006-02-09,0.7345052332328598,0.7359484980272178,0.004384436323242773,0.32917909805350437
2006-02-10,0.73447487060057,0.7359597810148127,0.004346592699252183,0.3416263075438781
2006-02-13,0.7344445079682804,0.7359710640024079,0.004308201851028158,0.35433716592529685
2006-02-14,0.7344141453359907,0.7359823469900029,0.0042692490159981075,0.36732494359913537
2006-02-15,0.7343837827037011,0.735993629977598,0.004229718667640612,0.38060386526721285
2006-02-16,0.7343534200714115,0.7360049129651929,0.0041895944588423405,0.3941892013667001
2006-02-17,0.7343230574391217,0.736016195952788,0.0041488591597119455,0.4080973705031273
2006-02-21,0.734292694806832,0.736027478940383,0.004107494589172002,0.422346054483956
2006-02-22,0.7342623321745425,0.7360387619279781,0.004065481539549422,0.43695432783406457
2006-02-23,0.7342319695422527,0.736050044915573,0.004022799693266531,0.4519428040037619
2006-02-24,0.7342016069099631,0.7360613279031682,0.003979427530595544,0.46733380088137355
2006-02-27,0.7341712442776734,0.7360726108907633,0.003935342227274078,0.48315152870627215
2006-02-28,0.7341408816453836,0.7360838938783583,0.0038905195405831788,0.4994223040667234
2006-03-01,0.734110519013094,0.7360838938783583,0.0038449336822552476,0.5132402866586747
2006-03-02,0.7340801563808043,0.7360838938783583,0.003798557176298725,0.5274996280315108
2006-03-03,0.7340497937485148,0.7360838938783583,0.003751360699488718,0.5422299514202248
2006-03-06,0.7340194311162249,0.7360838938783583,0.003703312901864319,0.5574637673997396
2006-03-07,0.7339890684839353,0.7360838938783583,0.0036543802040769186,0.5732368493256178
2006-03-08,0.7339587058516457,0.7360838938783583,0.0036045265678271952,0.5895886704460158
2006-03-09,0.7339327029420719,0.7361545778131445,0.0035573223312628543,0.6245919442121083
2006-03-10,0.7339067000324984,0.736225261747931,0.003509289795465498,0.6606925761527492
2006-03-13,0.7338806971229248,0.7362959456827175,0.003460394468603654,0.6979691424507737
2006-03-14,0.733854694213351,0.7363666296175038,0.0034105992432202957,0.7365085209427762
2006-03-15,0.7338286913037775,0.7364373135522901,0.0033598641084267885,0.7764070701460936
2006-03-16,0.7338026883942039,0.7365079974870766,0.0033081458199513865,0.8177720209783417
2006-03-17,0.7337766854846302,0.7365786814218629,0.003255397520235696,0.8607231282248653
2006-03-20,0.7337506825750565,0.7366493653566494,0.003201568299002725,0.9053946412749697
2006-03-21,0.7337246796654829,0.7367200492914356,0.003146602682470301,0.9519376699956067
2006-03-22,0.7336986767559092,0.7367907332262221,0.003090440036500786,1.0005230432537398
2006-03-23,0.7336726738463356,0.7368614171610085,0.003033013865252229,1.05134478651904
2006-03-24,0.7336466709367621,0.7369321010957948,0.002974250982036512,1.1046243840468126
2006-03-27,0.7336206680271883,0.7370027850305813,0.00291407052268912,1.1606160444847213
2006-03-28,0.7335946651176147,0.7370734689653677,0.002852382763233877,1.2196132624952936
2006-03-29,0.7335686622080411,0.737144152900154,0.0027890876921512183,1.2819570722622806
2006-03-30,0.7335426592984674,0.737144152900154,0.0027240732719133473,1.322098652345341
2006-03-31,0.7335166563888937,0.737144152900154,0.002657213302827526,1.3651506664520554
2006-04-03,0.7334906534793201,0.737144152900154,0.002588364771901759,1.411508710246268
2006-04-04,0.7334646505697464,0.737144152900154,0.0025173645262154863,1.4616485980038896
2006-04-05,0.7334386476601729,0.737144152900154,0.0024440250475397736,1.5161486351014335
2006-04-06,0.7334126447505992,0.737144152900154,0.0023681290120859256,1.5757199588834785
2006-04-07,0.7334164052411823,0.7369294444151772,0.0023681850964815065,1.4834309949903226
2006-04-10,0.7334201657317655,0.7367147359302003,0.002368235184531455,1.391149924616392
2006-04-11,0.7334239262223486,0.7365000274452236,0.0023682792766162304,1.298876046101301
2006-04-12,0.7334276867129317,0.7362853189602468,0.002368317373070723,1.2066086580321818
2006-04-13,0.7334314472035148,0.73607061047527,0.002368349474184263,1.1143470592169207
2006-04-17,0.7334352076940982,0.7358559019902932,0.0023683755802006343,1.0220905486577818
2006-04-18,0.7334389681846812,0.7356411935053164,0.0023683956913180828,0.9298384255249101
2006-04-19,0.7334427286752644,0.7354264850203395,0.002368409807689323,0.8375899891288167
2006-04-20,0.7334464891658475,0.7352117765353626,0.0023684179294215465,0.7453445388948886
2006-04-21,0.7334502496564306,0.734997068050386,0.002368420056576423,0.6531013743361775
2006-04-24,0.7334540101470138,0.7347823595654092,0.002368416189170104,0.560859795026473
2006-04-25,0.733457770637597,0.7345676510804324,0.0023684063271732243,0.46861910057474115
2006-04-26,0.73346153112818,0.7343529425954555,0.002368390470510898,0.3763785905975031
2006-04-27,0.7334652916187632,0.7341382341104786,0.002368368619062721,0.2841375646928526
2006-04-28,0.7334690521093463,0.7339235256255019,0.0023683407726627593,0.1918953224136755
2006-05-01,0.7334728125999295,0.7339235256255019,0.0023683069310995487,0.19031022527268845
2006-05-02,0.7334765730905126,0.7339235256255019,0.002368267094116084,0.18872556060071133
2006-05-03,0.7334803335810959,0.7339235256255019,0.00236822126140981,0.187141316408156
2006-05-04,0.7334840940716789,0.7339235256255019,0.002368169432632609,0.18555748071390202
2006-05-05,0.7334878545622621,0.7339235256255019,0.0023681116073907887,0.18397404154437458
2006-05-08,0.7334916150528453,0.7339235256255019,0.0023680477852450676,0.18239098693351347
2006-05-09,0.7334856624725132,0.7337814120775854,0.0023704360194148886,0.1247659091617975
2006-05-10,0.7334797098921811,0.7336392985296691,0.0023728068573555163,0.06725732311219633
2006-05-11,0.7334737573118492,0.7334971849817529,0.002375160351160664,0.00986361611007022
2006-05-12,0.7334678047315172,0.7333550714338364,0.0023774965523374295,-0.047416808058025145
2006-05-15,0.7334618521511852,0.7332129578859201,0.0023798155118129436,-0.10458552943689299
2006-05-16,0.7334558995708532,0.7330708443380037,0.002382117279940908,-0.16164411219041105
2006-05-17,0.733449946990521,0.7329287307900874,0.0023844019065080166,-0.21859410488267378
2006-05-18,0.733443994410189,0.732786617242171,0.0023866694407402725,-0.27543704075507
2006-05-19,0.7334380418298571,0.7326445036942546,0.0023889199313091958,-0.33217443799699675
2006-05-22,0.7334320892495251,0.7325023901463382,0.002391153426337927,-0.38880780001252224
2006-05-23,0.733426136669193,0.732360276598422,0.0023933699734072266,-0.4453386156815781
2006-05-24,0.7334201840888611,0.7322181630505056,0.0023955696195613755,-0.501768359616961
2006-05-25,0.733414231508529,0.7320760495025892,0.0023977524113139755,-0.558098492415444
2006-05-26,0.733408278928197,0.7319339359546728,0.002399918394653652,-0.6143304609059407
2006-05-30,0.7334023263478651,0.7317918224067564,0.00240206761504966,-0.6704656983918105
2006-05-31,0.733396373767533,0.7317918224067564,0.002404200117457403,-0.6673950929149134
2006-06-01,0.733390421187201,0.7317918224067564,0.0024063159463238496,-0.6643345329971081
2006-06-02,0.733384468606869,0.7317918224067564,0.00240841514559287,-0.6612839165319703
2006-06-05,0.7333785160265369,0.7317918224067564,0.0024104977587104765,-0.6582431425405253
2006-06-06,0.7333725634462049,0.7317918224067564,0.0024125638286299836,-0.6552121111531992
2006-06-07,0.7333666108658728,0.7317918224067564,0.002414613397817076,-0.6521907235916474
2006-06-08,0.7333685602426483,0.7318763727973222,0.002414165022633256,-0.618096704797123
2006-06-09,0.7333705096194238,0.7319609231878881,0.002413714983521225,-0.5839904218846121
2006-06-12,0.7333724589961992,0.732045473578454,0.0024132632795500868,-0.5498717976567499
2006-06-13,0.7333744083729746,0.7321300239690198,0.0024128099097848023,-0.5157407547558471
2006-06-14,0.7333763577497501,0.7322145743595855,0.0024123548732861806,-0.4815972156625444
2006-06-15,0.7333783071265254,0.7322991247501514,0.002411898169110868,-0.4474411026946005
2006-06-16,0.7333802565033009,0.7323836751407172,0.0024114397963113376,-0.4132723380065504
2006-06-19,0.7333822058800762,0.732468225531283,0.0024109797539358783,-0.37909084358802353
2006-06-20,0.7333841552568516,0.7325527759218489,0.0024105180410285846,-0.34489654126297825
2006-06-21,0.7333861046336271,0.7326373263124146,0.0024100546566293464,-0.3106893526886553
2006-06-22,0.7333880540104025,0.7327218767029805,0.0024095895997738375,-0.276469199354342
2006-06-23,0.733390003387178,0.7328064270935463,0.0024091228694935055,-0.24223600258063874
2006-06-26,0.7333919527639534,0.7328909774841121,0.0024086544648155607,-0.20798968351802896
2006-06-27,0.7333939021407287,0.732975527874678,0.0024081843847629657,-0.17373016314608988
2006-06-28,0.7333958515175043,0.7330600782652438,0.002407712628354423,-0.13945736227251393
2006-06-29,0.7333978008942796,0.7330600782652438,0.0024072391946043667,-0.14029458717390522
2006-06-30,0.733399750271055,0.7330600782652438,0.0024067640825229486,-0.14113223987252152
2006-07-03,0.7334016996478304,0.7330600782652438,0.0024062872911160284,-0.14197032243319554
2006-07-05,0.733403649024606,0.7330600782652438,0.002405808819385163,-0.1428088369257885
2006-07-06,0.7334055984013813,0.7330600782652438,0.0024053286663275946,-0.1436477854251272
2006-07-07,0.7334075477781568,0.7330600782652438,0.002404846830936239,-0.14448717001144912
2006-07-10,0.7334232979168658,0.7331826727233068,0.0024015506448277677,-0.10019576063372918
2006-07-11,0.7334390480555749,0.7333052671813699,0.002398146077434422,-0.05578512312650071
2006-07-12,0.7334547981942842,0.733427861639433,0.0023946326664831892,-0.01124872103693364
2006-07-13,0.7334705483329933,0.733550456097496,0.0023910099321616217,0.03342008890380789
2006-07-14,0.7334862984717023,0.7336730505555591,0.002387277376769508,0.07822806250921803
2006-07-17,0.7335020486104114,0.7337956450136222,0.0023834344843541074,0.12318207407759628
2006-07-18,0.7335177987491206,0.7339182394716851,0.0023794807203282825,0.16828912255664916
2006-07-19,0.7335335488878296,0.7340408339297483,0.0023754155310708315,0.2135563379473133
2006-07-20,0.7335492990265389,0.7341634283878113,0.002371238343508278,0.25899098795942327
2006-07-21,0.7335650491652479,0.7342860228458743,0.002366948564677334,0.3046004849390068
2006-07-24,0.7335807993039571,0.7344086173039375,0.0023625455812671943,0.3503923930798042
2006-07-25,0.7335965494426662,0.7345312117620004,0.0023580287591407883,0.39637443593979993
2006-07-26,0.7336122995813752,0.7346538062200634,0.002353397442834038,0.442554504280402
2006-07-27,0.7336280497200844,0.7347764006781266,0.002348650955032139,0.4889406642488501
2006-07-28,0.7336437998587936,0.7348989951361896,0.0023437885960217947,0.5355411659253442
2006-07-31,0.7336595499975027,0.7348989951361896,0.002338809643118288,0.5299469934775768
2006-08-01,0.7336753001362117,0.7348989951361896,0.0023337133500662033,0.5243553155074344
2006-08-02,0.733691050274921,0.7348989951361896,0.0023284989464125152,0.5187654746976337
2006-08-03,0.73370680041363,0.7348989951361896,0.0023231656368507205,0.5131768065301363
2006-08-04,0.7337225505523391,0.7348989951361896,0.0023177126005345617,0.5075886387204044
2006-08-07,0.7337383006910483,0.7348989951361896,0.0023121389903598345,0.502000290631617
2006-08-08,0.7337667429311928,0.7350173863760682,0.00230395628095825,0.5428242954137972
2006-08-09,0.7337951851713371,0.7351357776159466,0.002295390600842982,0.5840367404646325
2006-08-10,0.7338236274114815,0.7352541688558252,0.002286437645849149,0.6256638780159444
2006-08-11,0.733852069651626,0.7353725600957037,0.0022770928479797755,0.6677331780417873
2006-08-14,0.7338805118917704,0.7354909513355824,0.0022673513623458646,0.7102734364672094
2006-08-15,0.7339089541319148,0.735609342575461,0.002257208052969245,0.7533148932856965
2006-08-16,0.7339373963720592,0.7357277338153395,0.0022466574773412447,0.7968893617904811
2006-08-17,0.7339658386122038,0.7358461250552181,0.002235693869617216,0.8410303702877863
2006-08-18,0.7339942808523481,0.7359645162950966,0.0022243111223120816,0.8857733178533795
2006-08-21,0.7340227230924926,0.7360829075349751,0.002212502766345167,0.9311556459139161
2006-08-22,0.734051165332637,0.7362012987748536,0.002200261949263169,0.9772170276982879
2006-08-23,0.7340796075727813,0.7363196900147322,0.002187581411447871,1.0239995779028959
2006-08-24,0.7341080498129259,0.7364380812546109,0.002174453460089619,1.0715480852779187
2006-08-25,0.7341364920530702,0.7365564724944893,0.002160869940677997,1.1199102712585358
2006-08-28,0.7341649342932146,0.7366748637343679,0.0021468222057269433,1.1691370782627761
2006-08-29,0.7341933765333593,0.7366748637343679,0.002132301080411822,1.1637602324571075
2006-08-30,0.7342218187735036,0.7366748637343679,0.002117296824749687,1.1585739572222231
2006-08-31,0.734250261013648,0.7366748637343679,0.0021017990918999236,1.153584436335515
2006-09-01,0.7342787032537925,0.7366748637343679,0.0020857968820990544,1.1487985724496563
2006-09-05,0.7343071454939368,0.7366748637343679,0.0020692784916688913,1.1442240616541863
2006-09-06,0.7343355877340813,0.7366748637343679,0.002052231456449146,1.1398694786279688
2006-09-07,0.73434780389635,0.7365631109122713,0.0020469513758372758,1.0822470147905592
2006-09-08,0.7343600200586187,0.7364513580901747,0.0020415842527025953,1.0243701815330792
2006-09-11,0.7343722362208875,0.7363396052680782,0.0020361293987275655,0.9662298714512453
2006-09-12,0.7343844523831562,0.7362278524459817,0.002030586106886508,0.9078167414687686
2006-09-13,0.734396668545425,0.736116099623885,0.002024953650886038,0.8491212022100908
2006-09-14,0.7344088847076936,0.7360043468017885,0.0020192312845811523,0.7901334068453858
2006-09-15,0.7344211008699626,0.7358925939796919,0.0020134182413657055,0.7308432393714457
2006-09-18,0.7344333170322314,0.7357808411575953,0.0020075137335359514,0.6712403022969674
2006-09-19,0.7344455331945,0.7356690883354988,0.002001516951625718,0.6113139036893928
2006-09-20,0.7344577493567688,0.7355573355134022,0.001995427063711706,0.5510530435465114
2006-09-21,0.7344699655190375,0.7354455826913056,0.0019892432146873095,0.4904463994471261
2006-09-22,0.7344821816813063,0.735333829869209,0.0019829645255032284,0.4294823114329813
2006-09-25,0.734494397843575,0.7352220770471125,0.001976590092373062,0.3681487660721383
2006-09-26,0.7345066140058438,0.7351103242250159,0.001970118985941921,0.3064333796485967
2006-09-27,0.7345188301681125,0.7349985714029194,0.0019635502504159806,0.24432338042035867
2006-09-28,0.7345310463303812,0.7349985714029194,0.0019568829026507593,0.23891315719750505
2006-09-29,0.7345432624926499,0.7349985714029194,0.0019501159311957402,0.23347786815437155
2006-10-02,0.7345554786549188,0.7349985714029194,0.001943248295292797,0.2280165376055671
2006-10-03,0.7345676948171874,0.7349985714029194,0.0019362789238257115,0.22252815977597037
2006-10-04,0.7345799109794562,0.7349985714029194,0.0019292067142178714,0.21701169728351252
2006-10-05,0.7345921271417248,0.7349985714029194,0.001922030531275021,0.21146607953459123
2006-10-06,0.7346129661692751,0.7350431685611245,0.0019049655619401025,0.22583210974758777
2006-10-09,0.7346338051968251,0.7350877657193297,0.0018875153590856679,0.24050692902677828
2006-10-10,0.7346546442243752,0.7351323628775348,0.0018696691362305048,0.2555097283804666
2006-10-11,0.7346754832519252,0.73517696003574,0.0018514154414241138,0.2708612948744765
2006-10-12,0.7346963222794752,0.7352215571939451,0.0018327420997228353,0.2865841923690765
2006-10-13,0.7347171613070255,0.7352661543521503,0.001813636149019804,0.30270296796934637
2006-10-16,0.7347380003345755,0.7353107515103553,0.0017940837682640133,0.3192443886463683
2006-10-17,0.7347588393621255,0.7353553486685606,0.0017740701969334574,0.3362377134039871
2006-10-18,0.7347796783896756,0.7353999458267657,0.0017535796444212988,0.35371500750671026
2006-10-19,0.7348005174172256,0.7354445429849708,0.0017325951877435314,0.3717115067045041
2006-10-20,0.7348213564447758,0.735489140143176,0.0017110986556705184,0.3902660411702438
2006-10-23,0.7348421954723259,0.7355337373013812,0.0016890704970086254,0.4094215311202343
2006-10-24,0.7348630344998759,0.7355783344595862,0.0016664896302931434,0.42922556894907843
2006-10-25,0.7348838735274259,0.7356229316177915,0.0016433332715752728,0.44973110637327623
2006-10-26,0.734904712554976,0.7356675287759966,0.0016195767362616994,0.4709972698060109
2006-10-27,0.7349255515825261,0.7356675287759966,0.0015951932100520011,0.4651331191701093
2006-10-30,0.7349463906100763,0.7356675287759966,0.0015701534828589266,0.4592787735675998
2006-10-31,0.7349672296376263,0.7356675287759966,0.0015444256381108557,0.453436618176669
2006-11-01,0.7349880686651763,0.7356675287759966,0.0015179746879168728,0.4476096447647265
2006-11-02,0.7350089076927263,0.7356675287759966,0.0014907621420738558,0.44180158905435624
2006-11-03,0.7350297467202764,0.7356675287759966,0.0014627454956030565,0.4360171045730952
2006-11-06,0.7350205450289934,0.7354424016700685,0.0014726599183464062,0.2864589684417886
2006-11-07,0.7350113433377102,0.7352172745641402,0.0014824506967807795,0.13891269832930633
2006-11-08,0.7350021416464271,0.7349921474582118,0.0014921202648420652,-0.006697977670246432
2006-11-09,0.7349929399551439,0.7347670203522836,0.0015016709640276239,-0.1504454759213019
2006-11-10,0.734983738263861,0.7345418932463554,0.0015111050482146213,-0.2923986112200413
2006-11-13,0.7349745365725778,0.7343167661404272,0.0015204246881580605,-0.43262283049844164
2006-11-14,0.7349653348812947,0.7340916390344989,0.0015296319756941935,-0.5711804281544537
2006-11-15,0.7349561331900115,0.7338665119285708,0.0015387289276725998,-0.7081307446977335
2006-11-16,0.7349469314987285,0.7336413848226424,0.0015477174896380726,-0.8435303502264897
2006-11-17,0.7349377298074454,0.7334162577167141,0.0015565995392815227,-0.9774332140902104
2006-11-20,0.7349285281161623,0.733191130610786,0.0015653768896773971,-1.1098908619599746
2006-11-21,0.7349193264248792,0.7329660035048577,0.0015740512923235622,-1.240952521399765
2006-11-22,0.7349101247335961,0.7327408763989295,0.0015826244399982053,-1.3706652569254172
2006-11-24,0.7349009230423128,0.7325157492930013,0.0015910979694470587,-1.499074095443893
2006-11-27,0.7348917213510296,0.732290622187073,0.0015994734639131203,-1.626222142875115
2006-11-28,0.7348825196597467,0.732290622187073,0.001607752455520028,-1.6121247171943476
2006-11-29,0.7348733179684636,0.732290622187073,0.0016159364275193145,-1.598265709843166
2006-11-30,0.7348641162771804,0.732290622187073,0.00162402681641094,-1.584637682150342
2006-12-01,0.7348549145858972,0.732290622187073,0.0016320250139457365,-1.571233514751469
2006-12-04,0.7348457128946142,0.732290622187073,0.00163993236901772,-1.5580463900908716
2006-12-05,0.7348365112033312,0.732290622187073,0.0016477501894535849,-1.5450697760820373
2006-12-06,0.7348214627459637,0.7322577286950274,0.0016581305046089211,-1.5461593908381903
2006-12-07,0.7348064142885964,0.7322248352029816,0.001668309964369882,-1.5474217266272796
2006-12-08,0.7347913658312288,0.732191941710936,0.001678292223526025,-1.5488507209021718
2006-12-11,0.7347763173738614,0.7321590482188906,0.0016880807804459219,-1.5504407047863382
2006-12-12,0.734761268916494,0.7321261547268448,0.0016976789857051269,-1.5521863743601887
2006-12-13,0.7347462204591266,0.7320932612347993,0.0017070900500938885,-1.5540827645157786
2006-12-14,0.7347311720017591,0.7320603677427537,0.0017163170520580436,-1.5561252251166358
2006-12-15,0.7347161235443918,0.732027474250708,0.0017253629446211491,-1.558309399228519
2006-12-18,0.7347010750870243,0.7319945807586624,0.0017342305618311545,-1.5606312032144907
2006-12-19,0.734686026629657,0.7319616872666168,0.0017429226247706849,-1.5630868085142982
2006-12-20,0.7346709781722894,0.7319287937745711,0.0017514417471662471,-1.5656726249417479
2006-12-21,0.7346559297149219,0.7318959002825255,0.0017597904406283353,-1.5683852853587055
2006-12-22,0.7346408812575546,0.7318630067904799,0.0017679711195514125,-1.5712216315951477
2006-12-26,0.7346258328001871,0.7318301132984344,0.0017759861057000902,-1.5741787014998396
2006-12-27,0.7346107843428197,0.7317972198063887,0.001783837632505425,-1.5772537170209324
2006-12-28,0.7345957358854522,0.7317972198063887,0.001791527849093125,-1.562083492299702
2006-12-29,0.7345806874280849,0.7317972198063887,0.0017990588240635185,-1.5471798834288475
